文件名,文件大小(字节),本地完整路径,云端路径,云端链接,上传状态,上传时间,所属文件夹,相对路径
再创造理论在高中数学教学中的实践研究_齐翠娟.pdf,1408063,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\再创造理论在高中数学教学中的实践研究_齐翠娟.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/再创造理论在高中数学教学中的实践研究_齐翠娟.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/再创造理论在高中数学教学中的实践研究_齐翠娟.pdf,成功,2026-04-04 19:28:10,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\再创造理论在高中数学教学中的实践研究_齐翠娟.pdf
刍议再创造理论在高中数学教学中的实践_刘涛.pdf,1174331,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\刍议再创造理论在高中数学教学中的实践_刘涛.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/刍议再创造理论在高中数学教学中的实践_刘涛.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/刍议再创造理论在高中数学教学中的实践_刘涛.pdf,成功,2026-04-04 19:28:11,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\刍议再创造理论在高中数学教学中的实践_刘涛.pdf
基于“再创造”理论的椭圆定义教学_石鸿鹏.pdf,987585,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的椭圆定义教学_石鸿鹏.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的椭圆定义教学_石鸿鹏.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的椭圆定义教学_石鸿鹏.pdf,成功,2026-04-04 19:28:11,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的椭圆定义教学_石鸿鹏.pdf
基于“再创造”理论的高中数学教学实践——以“平面向量基本定理”为例_王锦熠.pdf,877309,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的高中数学教学实践——以“平面向量基本定理”为例_王锦熠.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的高中数学教学实践——以“平面向量基本定理”为例_王锦熠.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的高中数学教学实践——以“平面向量基本定理”为例_王锦熠.pdf,成功,2026-04-04 19:28:12,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的高中数学教学实践——以“平面向量基本定理”为例_王锦熠.pdf
基于“再创造”理论的高中数学问题解决教学策略研究_张天娇.pdf,7889839,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的高中数学问题解决教学策略研究_张天娇.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的高中数学问题解决教学策略研究_张天娇.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于“再创造”理论的高中数学问题解决教学策略研究_张天娇.pdf,成功,2026-04-04 19:28:16,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\基于“再创造”理论的高中数学问题解决教学策略研究_张天娇.pdf
基于再创造的高中数学概念教学研究_陈彦君.pdf,2752307,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十九：“再创造”理论\基于再创造的高中数学概念教学研究_陈彦君.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于再创造的高中数学概念教学研究_陈彦君.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十九：“再创造”理论/基于再创造的高中数学概念教学研究_陈彦君.pdf,成功,2026-04-04 19:28:18,math-teaching-resources/理论卡片,理论文献\理论卡片十九：“再创造”理论\基于再创造的高中数学概念教学研究_陈彦君.pdf
变式理论下高中椭圆教学研究.pdf,1786796,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\变式理论下高中椭圆教学研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/变式理论下高中椭圆教学研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/变式理论下高中椭圆教学研究.pdf,成功,2026-04-04 19:28:19,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\变式理论下高中椭圆教学研究.pdf
变式理论与认知发展.pdf,325058,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\变式理论与认知发展.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/变式理论与认知发展.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/变式理论与认知发展.pdf,成功,2026-04-04 19:28:19,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\变式理论与认知发展.pdf
基于变式理论的习题设计.pdf,8663135,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\基于变式理论的习题设计.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的习题设计.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的习题设计.pdf,成功,2026-04-04 19:28:24,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\基于变式理论的习题设计.pdf
基于变式理论的基本不等式教学设计研究.pdf,3237641,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\基于变式理论的基本不等式教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的基本不等式教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的基本不等式教学设计研究.pdf,成功,2026-04-04 19:28:26,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\基于变式理论的基本不等式教学设计研究.pdf
基于变式理论的解三角形教学设计研究.pdf,2101897,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\基于变式理论的解三角形教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的解三角形教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的解三角形教学设计研究.pdf,成功,2026-04-04 19:28:27,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\基于变式理论的解三角形教学设计研究.pdf
基于变式理论的高中抛物线教学研究.pdf,3981502,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\基于变式理论的高中抛物线教学研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的高中抛物线教学研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的高中抛物线教学研究.pdf,成功,2026-04-04 19:28:29,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\基于变式理论的高中抛物线教学研究.pdf
基于变式理论的高中数学教学设计研究——以_函数对称性_为例.pdf,888547,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十二：变式理论\基于变式理论的高中数学教学设计研究——以_函数对称性_为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的高中数学教学设计研究——以_函数对称性_为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十二：变式理论/基于变式理论的高中数学教学设计研究——以_函数对称性_为例.pdf,成功,2026-04-04 19:28:29,math-teaching-resources/理论卡片,理论文献\理论卡片十二：变式理论\基于变式理论的高中数学教学设计研究——以_函数对称性_为例.pdf
基于多元智能理论的高中数学学业评价研究.pdf,2114878,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学学业评价研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学学业评价研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学学业评价研究.pdf,成功,2026-04-04 19:28:31,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学学业评价研究.pdf
基于多元智能理论的高中数学教学研究与实践.pdf,2722658,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学教学研究与实践.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学教学研究与实践.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学教学研究与实践.pdf,成功,2026-04-04 19:28:32,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学教学研究与实践.pdf
基于多元智能理论的高中数学教学策略.pdf,177548,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学教学策略.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学教学策略.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/基于多元智能理论的高中数学教学策略.pdf,成功,2026-04-04 19:28:32,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\基于多元智能理论的高中数学教学策略.pdf
多元智能理论下高中数学个性化学习方式探究_任扬武.pdf,1345552,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能理论下高中数学个性化学习方式探究_任扬武.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论下高中数学个性化学习方式探究_任扬武.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论下高中数学个性化学习方式探究_任扬武.pdf,成功,2026-04-04 19:28:33,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能理论下高中数学个性化学习方式探究_任扬武.pdf
多元智能理论教学观下的高中数学数列教学实践与研究.pdf,4568137,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能理论教学观下的高中数学数列教学实践与研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论教学观下的高中数学数列教学实践与研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论教学观下的高中数学数列教学实践与研究.pdf,成功,2026-04-04 19:28:36,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能理论教学观下的高中数学数列教学实践与研究.pdf
多元智能理论的研究综述及对高中数学教学的启示.pdf,917191,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能理论的研究综述及对高中数学教学的启示.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论的研究综述及对高中数学教学的启示.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论的研究综述及对高中数学教学的启示.pdf,成功,2026-04-04 19:28:36,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能理论的研究综述及对高中数学教学的启示.pdf
多元智能理论综述.pdf,202635,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能理论综述.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论综述.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论综述.pdf,成功,2026-04-04 19:28:36,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能理论综述.pdf
多元智能理论背景下高中数学个性化学习方法探究.pdf,849074,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能理论背景下高中数学个性化学习方法探究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论背景下高中数学个性化学习方法探究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能理论背景下高中数学个性化学习方法探究.pdf,成功,2026-04-04 19:28:37,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能理论背景下高中数学个性化学习方法探究.pdf
多元智能视角下的高中数学教学设计及分析--以“三角函数的周期性”教学为例.pdf,814377,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十五：多元智能理论\多元智能视角下的高中数学教学设计及分析--以“三角函数的周期性”教学为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能视角下的高中数学教学设计及分析--以“三角函数的周期性”教学为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十五：多元智能理论/多元智能视角下的高中数学教学设计及分析--以“三角函数的周期性”教学为例.pdf,成功,2026-04-04 19:28:38,math-teaching-resources/理论卡片,理论文献\理论卡片十五：多元智能理论\多元智能视角下的高中数学教学设计及分析--以“三角函数的周期性”教学为例.pdf
HPM理论下高二数列概念教学设计研究.pdf,5115107,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM理论下高二数列概念教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高二数列概念教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高二数列概念教学设计研究.pdf,成功,2026-04-04 19:28:41,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM理论下高二数列概念教学设计研究.pdf
HPM理论下高校数学四阶教学模式探索_闻翠.pdf,1272629,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM理论下高校数学四阶教学模式探索_闻翠.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高校数学四阶教学模式探索_闻翠.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高校数学四阶教学模式探索_闻翠.pdf,成功,2026-04-04 19:28:42,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM理论下高校数学四阶教学模式探索_闻翠.pdf
HPM理论下高等数学课程思政教学设计——以数列的极限为例.pdf,2001554,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM理论下高等数学课程思政教学设计——以数列的极限为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高等数学课程思政教学设计——以数列的极限为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论下高等数学课程思政教学设计——以数列的极限为例.pdf,成功,2026-04-04 19:28:43,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM理论下高等数学课程思政教学设计——以数列的极限为例.pdf
HPM理论融入复数单元教学设计研究.pdf,4993331,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM理论融入复数单元教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论融入复数单元教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM理论融入复数单元教学设计研究.pdf,成功,2026-04-04 19:28:46,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM理论融入复数单元教学设计研究.pdf
HPM视角下的高中几何教学问题情境设计研究_周梅芳.pdf,5585402,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM视角下的高中几何教学问题情境设计研究_周梅芳.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下的高中几何教学问题情境设计研究_周梅芳.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下的高中几何教学问题情境设计研究_周梅芳.pdf,成功,2026-04-04 19:28:49,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM视角下的高中几何教学问题情境设计研究_周梅芳.pdf
HPM视角下高中三角函数的教学研究_马超颖.pdf,2838961,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM视角下高中三角函数的教学研究_马超颖.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中三角函数的教学研究_马超颖.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中三角函数的教学研究_马超颖.pdf,成功,2026-04-04 19:28:51,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM视角下高中三角函数的教学研究_马超颖.pdf
HPM视角下高中数学单元教学模式构建与应用研究_盛小燕.pdf,6301686,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM视角下高中数学单元教学模式构建与应用研究_盛小燕.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中数学单元教学模式构建与应用研究_盛小燕.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中数学单元教学模式构建与应用研究_盛小燕.pdf,成功,2026-04-04 19:28:54,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM视角下高中数学单元教学模式构建与应用研究_盛小燕.pdf
HPM视角下高中数学概念学习的教学研究与实践_刁燕华.pdf,5180982,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\HPM视角下高中数学概念学习的教学研究与实践_刁燕华.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中数学概念学习的教学研究与实践_刁燕华.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/HPM视角下高中数学概念学习的教学研究与实践_刁燕华.pdf,成功,2026-04-04 19:28:57,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\HPM视角下高中数学概念学习的教学研究与实践_刁燕华.pdf
基于HPM的高中等差数列教学设计研究_吴传辉.pdf,3276988,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十八：HPM理论\基于HPM的高中等差数列教学设计研究_吴传辉.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/基于HPM的高中等差数列教学设计研究_吴传辉.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十八：HPM理论/基于HPM的高中等差数列教学设计研究_吴传辉.pdf,成功,2026-04-04 19:28:59,math-teaching-resources/理论卡片,理论文献\理论卡片十八：HPM理论\基于HPM的高中等差数列教学设计研究_吴传辉.pdf
基于深度学习理论圆锥曲线单元教学设计研究.pdf,5870541,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论圆锥曲线单元教学设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论圆锥曲线单元教学设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论圆锥曲线单元教学设计研究.pdf,成功,2026-04-04 19:29:02,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论圆锥曲线单元教学设计研究.pdf
基于深度学习理论的数学教学设计——以_复数的三角表示_为例.pdf,970030,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的数学教学设计——以_复数的三角表示_为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的数学教学设计——以_复数的三角表示_为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的数学教学设计——以_复数的三角表示_为例.pdf,成功,2026-04-04 19:29:03,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的数学教学设计——以_复数的三角表示_为例.pdf
基于深度学习理论的高中数学命题教学设计.pdf,715823,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学命题教学设计.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学命题教学设计.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学命题教学设计.pdf,成功,2026-04-04 19:29:03,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学命题教学设计.pdf
基于深度学习理论的高中数学微项目教学实践与思考——以_圆锥曲线光学性质_为例.pdf,757257,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学微项目教学实践与思考——以_圆锥曲线光学性质_为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学微项目教学实践与思考——以_圆锥曲线光学性质_为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学微项目教学实践与思考——以_圆锥曲线光学性质_为例.pdf,成功,2026-04-04 19:29:04,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学微项目教学实践与思考——以_圆锥曲线光学性质_为例.pdf
基于深度学习理论的高中数学教学策略研究.pdf,1250668,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学教学策略研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学教学策略研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学教学策略研究.pdf,成功,2026-04-04 19:29:04,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学教学策略研究.pdf
基于深度学习理论的高中数学概念教学探索——以_三角函数的概念_的教学为例.pdf,1150245,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学概念教学探索——以_三角函数的概念_的教学为例.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学概念教学探索——以_三角函数的概念_的教学为例.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学概念教学探索——以_三角函数的概念_的教学为例.pdf,成功,2026-04-04 19:29:05,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学概念教学探索——以_三角函数的概念_的教学为例.pdf
基于深度学习理论的高中数学课后作业设计研究.pdf,644418,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学课后作业设计研究.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学课后作业设计研究.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/基于深度学习理论的高中数学课后作业设计研究.pdf,成功,2026-04-04 19:29:05,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\基于深度学习理论的高中数学课后作业设计研究.pdf
深度学习理论综述.pdf,1633420,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\深度学习理论综述.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/深度学习理论综述.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/深度学习理论综述.pdf,成功,2026-04-04 19:29:06,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\深度学习理论综述.pdf
深度学习视域下的高中数学核心概念教学探索.pdf,209974,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\深度学习视域下的高中数学核心概念教学探索.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/深度学习视域下的高中数学核心概念教学探索.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/深度学习视域下的高中数学核心概念教学探索.pdf,成功,2026-04-04 19:29:07,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\深度学习视域下的高中数学核心概念教学探索.pdf
高中数学大单元教学与深度学习理论的有效结合.pdf,978098,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十六：深度学习理论\高中数学大单元教学与深度学习理论的有效结合.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/高中数学大单元教学与深度学习理论的有效结合.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十六：深度学习理论/高中数学大单元教学与深度学习理论的有效结合.pdf,成功,2026-04-04 19:29:07,math-teaching-resources/理论卡片,理论文献\理论卡片十六：深度学习理论\高中数学大单元教学与深度学习理论的有效结合.pdf
具身认知_打开高中数学教学新视野.pdf,1005453,D:\资源推荐\理论卡片\理论卡片\理论文献\理论卡片十四：具身认知理论\具身认知_打开高中数学教学新视野.pdf,math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知_打开高中数学教学新视野.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/理论卡片/理论文献/理论卡片十四：具身认知理论/具身认知_打开高中数学教学新视野.pdf,成功,2026-04-04 19:29:08,math-teaching-resources/理论卡片,理论文献\理论卡片十四：具身认知理论\具身认知_打开高中数学教学新视野.pdf
