文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_21.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,图片文件,.png,4.98,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_21.png,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_22.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.wmf,0.33,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_22.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_23.emf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.emf,4.67,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_23.emf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_24.emf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.emf,39.24,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_24.emf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_25.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,图片文件,.png,0.31,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_25.png,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_3.emf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.emf,5.67,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_3.emf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_4.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.wmf,0.56,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_4.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_5.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,图片文件,.png,4.6,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_5.png,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_6.jpeg,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,图片文件,.jpeg,5.23,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_6.jpeg,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_7.emf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.emf,5.88,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_7.emf,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_8.jpeg,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,图片文件,.jpeg,10.48,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_8.jpeg,
2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_9.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images,其他文件,.wmf,0.86,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（1）_images\2.3 二次函数与一元二次方程、不等式 教学设计（1）_image_9.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_1.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.99,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_1.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_10.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.03,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_10.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_11.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.81,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_11.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_12.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.05,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_12.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_13.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,7.79,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_13.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_14.emf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.emf,43.25,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_14.emf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_15.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,1.03,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_15.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_16.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.83,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_16.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_17.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.61,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_17.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_18.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.79,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_18.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_19.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.24,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_19.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_2.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.82,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_2.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_20.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.7,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_20.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_21.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.75,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_21.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_22.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.82,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_22.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_23.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,5.92,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_23.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_24.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.98,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_24.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_25.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.12,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_25.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_26.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,5.92,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_26.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_27.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,0.88,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_27.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_28.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.83,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_28.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_29.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.73,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_29.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_3.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.83,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_3.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_30.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.72,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_30.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_31.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.99,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_31.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_32.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,1.03,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_32.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_33.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.92,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_33.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_34.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.72,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_34.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_35.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.63,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_35.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_36.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.81,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_36.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_37.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,4.98,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_37.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_38.wmf,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,其他文件,.wmf,0.96,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_38.wmf,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_39.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,0.75,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_39.png,
2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_4.png,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images,图片文件,.png,4.98,2026/3/26 14:11,,0,函数教案资源,2.3二次函数与一元二次方程、不等式\2.3 二次函数与一元二次方程、不等式 教学设计（2）_images\2.3 二次函数与一元二次方程、不等式 教学设计（2）_image_4.png,
