文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
0618高一数学(人教A版)用样本均值估计总体均值1教案.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0618高一数学(人教A版)用样本均值估计总体均值1教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0618%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29%E7%94%A8%E6%A0%B7%E6%9C%AC%E5%9D%87%E5%80%BC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93%E5%9D%87%E5%80%BC1%E6%95%99%E6%A1%88.docx
0618高一数学(人教A版)用样本均值估计总体均值1教案.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0618高一数学(人教A版)用样本均值估计总体均值1教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0618%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29%E7%94%A8%E6%A0%B7%E6%9C%AC%E5%9D%87%E5%80%BC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93%E5%9D%87%E5%80%BC1%E6%95%99%E6%A1%88.md
0622高一数学(人教A版)-总体取值规律的估计(一)-1教案.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0622高一数学(人教A版)-总体取值规律的估计(一)-1教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0622%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%B8%80%29-1%E6%95%99%E6%A1%88.docx
0622高一数学(人教A版)-总体取值规律的估计(一)-1教案.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0622高一数学(人教A版)-总体取值规律的估计(一)-1教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0622%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%B8%80%29-1%E6%95%99%E6%A1%88.md
0622高一数学(人教A版)-总体取值规律的估计(二)-1教案.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0622高一数学(人教A版)-总体取值规律的估计(二)-1教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0622%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%BA%8C%29-1%E6%95%99%E6%A1%88.docx
0622高一数学(人教A版)-总体取值规律的估计(二)-1教案.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0622高一数学(人教A版)-总体取值规律的估计(二)-1教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0622%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%BA%8C%29-1%E6%95%99%E6%A1%88.md
0623高一数学(人教A版)-总体百分位数的估计-1教案.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0623高一数学(人教A版)-总体百分位数的估计-1教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0623%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1-1%E6%95%99%E6%A1%88.docx
0623高一数学(人教A版)-总体百分位数的估计-1教案.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0623高一数学(人教A版)-总体百分位数的估计-1教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0623%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1-1%E6%95%99%E6%A1%88.md
0623高一数学(人教A版)-总体集中趋势的估计 -1教案.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0623高一数学(人教A版)-总体集中趋势的估计 -1教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0623%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1%20-1%E6%95%99%E6%A1%88.docx
0623高一数学(人教A版)-总体集中趋势的估计 -1教案.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0623高一数学(人教A版)-总体集中趋势的估计 -1教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0623%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29-%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1%20-1%E6%95%99%E6%A1%88.md
0624高一数学(人教A版)总体离散程度的估计(一)1教案   .docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0624高一数学(人教A版)总体离散程度的估计(一)1教案   .docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0624%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E7%A8%8B%E5%BA%A6%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%B8%80%291%E6%95%99%E6%A1%88%20%20%20.docx
0624高一数学(人教A版)总体离散程度的估计(一)1教案   .md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\0624高一数学(人教A版)总体离散程度的估计(一)1教案   .md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/0624%E9%AB%98%E4%B8%80%E6%95%B0%E5%AD%A6%28%E4%BA%BA%E6%95%99A%E7%89%88%29%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E7%A8%8B%E5%BA%A6%E7%9A%84%E4%BC%B0%E8%AE%A1%28%E4%B8%80%291%E6%95%99%E6%A1%88%20%20%20.md
课时3296_9.2.1总体取值规律的估计-9.2.1总体取值规律的估计教学设计【公众号dc008免费分享】.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3296_9.2.1总体取值规律的估计-9.2.1总体取值规律的估计教学设计【公众号dc008免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63296_9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时3296_9.2.1总体取值规律的估计-9.2.1总体取值规律的估计教学设计【公众号dc008免费分享】.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3296_9.2.1总体取值规律的估计-9.2.1总体取值规律的估计教学设计【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63296_9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时3297_9.2.2总体百分位数的估计-9.2.2总体百分位数的估计（教学设计）【公众号dc008免费分享】.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3297_9.2.2总体百分位数的估计-9.2.2总体百分位数的估计（教学设计）【公众号dc008免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63297_9.2.2%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.2%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1%EF%BC%88%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%EF%BC%89%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时3297_9.2.2总体百分位数的估计-9.2.2总体百分位数的估计（教学设计）【公众号dc008免费分享】.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3297_9.2.2总体百分位数的估计-9.2.2总体百分位数的估计（教学设计）【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63297_9.2.2%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.2%E6%80%BB%E4%BD%93%E7%99%BE%E5%88%86%E4%BD%8D%E6%95%B0%E7%9A%84%E4%BC%B0%E8%AE%A1%EF%BC%88%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%EF%BC%89%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时3298_9.2.3总体集中趋势的估计-9.2.3总体集中趋势的估计教学设计—刘诗婷【公众号dc008免费分享】.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3298_9.2.3总体集中趋势的估计-9.2.3总体集中趋势的估计教学设计—刘诗婷【公众号dc008免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63298_9.2.3%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.3%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%E2%80%94%E5%88%98%E8%AF%97%E5%A9%B7%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时3298_9.2.3总体集中趋势的估计-9.2.3总体集中趋势的估计教学设计—刘诗婷【公众号dc008免费分享】.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3298_9.2.3总体集中趋势的估计-9.2.3总体集中趋势的估计教学设计—刘诗婷【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63298_9.2.3%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.3%E6%80%BB%E4%BD%93%E9%9B%86%E4%B8%AD%E8%B6%8B%E5%8A%BF%E7%9A%84%E4%BC%B0%E8%AE%A1%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1%E2%80%94%E5%88%98%E8%AF%97%E5%A9%B7%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时3299_9.2.4总体离散成都的估计-9.2.4总体离散程度的估计【公众号dc008免费分享】.docx,必修二\第九章统计\9.2 用样本估计总体,原文件,.docx,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3299_9.2.4总体离散成都的估计-9.2.4总体离散程度的估计【公众号dc008免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63299_9.2.4%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E6%88%90%E9%83%BD%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.4%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E7%A8%8B%E5%BA%A6%E7%9A%84%E4%BC%B0%E8%AE%A1%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时3299_9.2.4总体离散成都的估计-9.2.4总体离散程度的估计【公众号dc008免费分享】.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时3299_9.2.4总体离散成都的估计-9.2.4总体离散程度的估计【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B63299_9.2.4%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E6%88%90%E9%83%BD%E7%9A%84%E4%BC%B0%E8%AE%A1-9.2.4%E6%80%BB%E4%BD%93%E7%A6%BB%E6%95%A3%E7%A8%8B%E5%BA%A6%E7%9A%84%E4%BC%B0%E8%AE%A1%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时42_第九章随机抽样_9.2.1总体取值规律的估计 一 【至5.画频率分布直方图】-教案【公众号dc008免费分享】.md,必修二\第九章统计\9.2 用样本估计总体,Markdown文件,.md,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时42_第九章随机抽样_9.2.1总体取值规律的估计 一 【至5.画频率分布直方图】-教案【公众号dc008免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B642_%E7%AC%AC%E4%B9%9D%E7%AB%A0%E9%9A%8F%E6%9C%BA%E6%8A%BD%E6%A0%B7_9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%20%E4%B8%80%20%E3%80%90%E8%87%B35.%E7%94%BB%E9%A2%91%E7%8E%87%E5%88%86%E5%B8%83%E7%9B%B4%E6%96%B9%E5%9B%BE%E3%80%91-%E6%95%99%E6%A1%88%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时42_第九章随机抽样_9.2.1总体取值规律的估计 一 【至5.画频率分布直方图】-教案【公众号dc008免费分享】.pdf,必修二\第九章统计\9.2 用样本估计总体,原文件,.pdf,0,,,0,概率与统计教案资源,必修二\第九章统计\9.2 用样本估计总体\课时42_第九章随机抽样_9.2.1总体取值规律的估计 一 【至5.画频率分布直方图】-教案【公众号dc008免费分享】.pdf,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E5%BF%85%E4%BF%AE%E4%BA%8C/%E7%AC%AC%E4%B9%9D%E7%AB%A0%E7%BB%9F%E8%AE%A1/9.2%20%E7%94%A8%E6%A0%B7%E6%9C%AC%E4%BC%B0%E8%AE%A1%E6%80%BB%E4%BD%93/%E8%AF%BE%E6%97%B642_%E7%AC%AC%E4%B9%9D%E7%AB%A0%E9%9A%8F%E6%9C%BA%E6%8A%BD%E6%A0%B7_9.2.1%E6%80%BB%E4%BD%93%E5%8F%96%E5%80%BC%E8%A7%84%E5%BE%8B%E7%9A%84%E4%BC%B0%E8%AE%A1%20%E4%B8%80%20%E3%80%90%E8%87%B35.%E7%94%BB%E9%A2%91%E7%8E%87%E5%88%86%E5%B8%83%E7%9B%B4%E6%96%B9%E5%9B%BE%E3%80%91-%E6%95%99%E6%A1%88%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7dc008%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.pdf
